Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Fouls Commited Shoot,Fouls Commited Off,Fouls Drawn Shoot,Fouls Drawn Off,PGA,And1,Blkd,Season
Wesley Johnson,SF,28,LAC,80.0,20.82,0.0,0.01,0.6,0.38,0.0,2.2,-3.8,0.41,0.12,1.25,0.05,0.29,0.02,1.46,0.11,0.1,2016
Goran Dragić,PG,29,MIA,72.0,32.82,0.99,0.01,0.0,0.0,0.0,3.9,4.6,1.42,0.58,1.07,0.24,0.94,0.21,13.14,0.15,0.56,2016
Tyler Johnson,SG,23,MIA,36.0,23.97,0.52,0.48,0.0,0.0,0.0,0.6,-1.8,0.67,0.39,1.11,0.11,0.75,0.19,5.06,0.33,0.56,2016
Stanley Johnson,SF,19,DET,73.0,23.11,0.0,0.36,0.62,0.02,0.0,-3.1,-6.1,0.56,0.4,1.05,0.3,0.62,0.04,3.86,0.19,0.48,2016
Orlando Johnson,SG,26,TOT,7.0,14.43,0.05,0.88,0.07,0.0,0.0,-17.7,-12.4,0.43,0.14,0.86,0.0,0.43,0.0,0.57,0.0,0.43,2016
Joe Johnson,SF,34,TOT,81.0,33.37,0.0,0.0,0.83,0.17,0.0,-1.2,6.3,1.04,0.62,0.59,0.2,0.67,0.05,8.78,0.11,0.35,2016
James Johnson,PF,28,TOR,57.0,16.25,0.0,0.0,0.88,0.13,0.0,0.8,-5.2,0.33,0.39,0.63,0.09,0.61,0.0,2.74,0.11,0.23,2016
Chris Johnson,SF,25,UTA,70.0,12.24,0.02,0.68,0.31,0.0,0.0,4.2,3.0,0.23,0.17,0.56,0.04,0.26,0.03,1.47,0.06,0.2,2016
Amir Johnson,PF,28,BOS,79.0,22.78,0.0,0.0,0.02,0.89,0.09,5.2,3.4,0.52,0.28,1.19,0.25,0.54,0.1,4.05,0.08,0.33,2016
Jonas Jerebko,PF,28,BOS,78.0,15.08,0.0,0.0,0.06,0.78,0.16,2.8,-0.7,0.17,0.21,0.83,0.13,0.35,0.14,1.82,0.06,0.29,2016
Brandon Jennings,PG,26,TOT,48.0,18.08,0.99,0.01,0.0,0.0,0.0,0.5,1.3,0.79,0.31,0.65,0.04,0.6,0.12,8.23,0.12,0.15,2016
John Jenkins,SG,24,TOT,43.0,11.16,0.14,0.6,0.25,0.0,0.0,-6.0,-1.7,0.3,0.16,0.3,0.02,0.28,0.0,1.93,0.12,0.14,2016
Cory Jefferson,PF,25,PHO,8.0,6.25,0.0,0.0,0.0,1.0,0.0,-5.1,2.2,0.0,0.0,0.25,0.0,0.38,0.12,0.0,0.0,0.38,2016
Josh Huestis,PF,24,OKC,5.0,11.0,0.0,0.0,0.22,0.78,0.0,-1.2,-8.5,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,2016
Al Jefferson,C,31,CHO,47.0,23.32,0.0,0.0,0.0,0.42,0.58,2.7,-0.2,0.23,0.3,1.81,0.13,1.26,0.04,3.49,0.32,0.77,2016
LeBron James,SF,31,CLE,76.0,35.64,0.0,0.0,0.77,0.23,0.0,11.5,15.8,1.91,0.71,0.63,0.42,2.96,0.17,16.61,0.99,0.91,2016
Reggie Jackson,PG,25,DET,79.0,30.68,1.0,0.0,0.0,0.0,0.0,2.2,4.6,1.7,0.73,0.95,0.27,1.48,0.23,14.56,0.38,0.87,2016
Jarrett Jack,PG,32,BRK,32.0,32.09,0.89,0.11,0.0,0.0,0.0,-6.0,2.1,2.03,0.75,0.84,0.12,1.06,0.16,15.91,0.09,0.72,2016
Kyrie Irving,PG,23,CLE,53.0,31.45,0.99,0.02,0.0,0.0,0.0,6.4,-0.3,1.08,0.92,0.74,0.13,1.32,0.11,11.26,0.36,1.02,2016
Damien Inglis,SF,20,MIL,20.0,7.8,0.0,0.0,0.81,0.2,0.0,-9.8,-6.0,0.35,0.05,0.45,0.0,0.15,0.0,1.1,0.0,0.15,2016
Joe Ingles,SF,28,UTA,81.0,15.32,0.0,0.0,0.81,0.19,0.0,-1.8,-5.4,0.52,0.06,0.38,0.1,0.07,0.04,2.7,0.05,0.09,2016
Ersan İlyasova,PF,28,TOT,74.0,25.42,0.0,0.0,0.0,0.98,0.03,-4.0,-5.1,0.34,0.2,1.16,0.14,0.93,0.31,2.14,0.12,0.55,2016
Andre Iguodala,SF,32,GSW,65.0,26.65,0.0,0.01,0.85,0.15,0.0,13.5,4.3,0.78,0.26,1.03,0.06,0.45,0.15,8.03,0.14,0.15,2016
Serge Ibaka,PF,26,OKC,78.0,32.05,0.0,0.0,0.0,0.92,0.09,10.1,7.8,0.4,0.46,1.6,0.23,0.67,0.05,2.18,0.19,0.35,2016
R.J. Hunter,SG,22,BOS,36.0,8.75,0.21,0.69,0.1,0.01,0.0,-3.8,-7.7,0.17,0.08,0.39,0.06,0.08,0.03,0.75,0.03,0.11,2016
Kris Humphries,PF,30,TOT,53.0,15.75,0.0,0.0,0.0,0.58,0.42,-4.9,-5.9,0.3,0.21,0.91,0.04,0.45,0.11,1.55,0.06,0.32,2016
Justin Harper,PF,26,DET,5.0,7.0,0.0,0.0,0.0,1.0,0.0,-50.6,-51.4,0.4,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,2016
Rodney Hood,SG,23,UTA,79.0,32.16,0.04,0.89,0.07,0.0,0.0,2.3,1.1,0.75,0.49,1.35,0.19,1.06,0.08,6.39,0.1,0.49,2016
Kenneth Faried,PF,26,DEN,67.0,25.28,0.0,0.0,0.01,0.8,0.2,-3.6,-0.9,0.39,0.48,1.16,0.33,1.55,0.15,2.81,0.48,0.88,2016
Marc Gasol,C,31,MEM,52.0,34.44,0.0,0.0,0.0,0.0,1.0,-0.1,4.1,0.79,0.9,1.29,0.42,1.81,0.13,8.63,0.4,0.48,2016
Langston Galloway,PG,24,NYK,82.0,24.79,1.0,0.0,0.0,0.0,0.0,-2.7,0.4,0.49,0.1,0.82,0.06,0.59,0.06,5.85,0.15,0.27,2016
Danilo Gallinari,SF,27,DEN,53.0,34.7,0.0,0.0,0.67,0.32,0.01,-3.0,0.2,0.57,0.47,0.7,0.19,3.38,0.26,5.68,0.43,0.92,2016
Channing Frye,PF-C,32,TOT,70.0,17.14,0.0,0.0,0.0,0.67,0.33,4.4,3.7,0.27,0.07,0.96,0.19,0.19,0.09,2.34,0.06,0.09,2016
Enes Freedom,C,23,OKC,82.0,20.99,0.0,0.0,0.0,0.07,0.93,3.3,-7.0,0.26,0.39,1.17,0.41,1.5,0.01,1.0,0.38,0.96,2016
Tim Frazier,PG,25,TOT,51.0,14.53,1.0,0.0,0.0,0.0,0.0,-0.8,1.6,0.61,0.49,0.49,0.02,0.51,0.16,7.29,0.14,0.43,2016
Randy Foye,SG,32,TOT,81.0,20.27,0.15,0.7,0.15,0.0,0.0,1.4,1.3,0.73,0.19,0.91,0.05,0.4,0.11,4.59,0.07,0.32,2016
Evan Fournier,SF,23,ORL,79.0,32.48,0.01,0.51,0.47,0.01,0.0,-3.1,-4.2,0.73,0.52,1.09,0.15,1.28,0.22,5.92,0.3,0.89,2016
Raymond Felton,PG,31,DAL,80.0,27.4,0.69,0.31,0.0,0.0,0.0,-0.5,-0.7,1.02,0.28,0.78,0.11,0.75,0.14,8.62,0.19,0.4,2016
Cristiano Felício,C,23,CHI,31.0,10.35,0.0,0.0,0.0,0.0,1.0,6.2,8.5,0.1,0.19,0.45,0.06,0.52,0.03,2.06,0.1,0.16,2016
Derrick Favors,PF,24,UTA,62.0,31.98,0.0,0.0,0.0,0.46,0.54,1.8,-0.2,0.68,0.39,1.18,0.29,2.03,0.05,3.73,0.6,1.02,2016
Jordan Farmar,PG,29,MEM,12.0,24.25,1.0,0.0,0.0,0.0,0.0,-11.2,-9.5,1.0,0.25,0.58,0.17,0.08,0.33,6.92,0.0,0.58,2016
Festus Ezeli,C,26,GSW,46.0,16.74,0.0,0.0,0.0,0.0,1.0,14.1,3.7,0.28,0.22,1.04,0.24,1.26,0.02,1.74,0.28,0.43,2016
Tyreke Evans,SG,26,NOP,25.0,30.6,0.01,0.6,0.39,0.01,0.0,-0.3,4.4,1.36,0.84,1.24,0.16,1.6,0.08,15.6,0.2,0.92,2016
Jeremy Evans,SF,28,DAL,30.0,8.37,0.0,0.02,0.53,0.43,0.03,-4.6,-4.7,0.1,0.07,0.43,0.03,0.33,0.03,0.13,0.1,0.07,2016
Tyler Ennis,PG,21,MIL,46.0,14.22,1.0,0.0,0.0,0.0,0.0,-5.7,-2.0,0.63,0.22,0.67,0.02,0.17,0.04,4.65,0.07,0.39,2016
James Ennis III,SF,25,TOT,22.0,14.95,0.02,0.67,0.29,0.02,0.0,-6.8,-3.3,0.18,0.5,0.55,0.09,0.73,0.05,1.91,0.09,0.23,2016
Monta Ellis,SG,30,IND,81.0,33.75,0.14,0.86,0.01,0.0,0.0,2.4,1.5,1.49,0.6,1.01,0.15,1.09,0.15,11.0,0.3,0.4,2016
Wayne Ellington,SG,28,BRK,76.0,21.25,0.0,0.92,0.08,0.0,0.0,-10.5,-4.9,0.38,0.14,0.55,0.01,0.25,0.05,2.46,0.04,0.32,2016
Jarell Eddie,SF,24,WAS,26.0,5.65,0.0,0.02,0.58,0.4,0.0,-11.9,-11.9,0.0,0.04,0.12,0.0,0.15,0.04,0.42,0.0,0.12,2016
Cleanthony Early,SF,24,NYK,17.0,9.06,0.0,0.0,0.72,0.28,0.0,1.0,4.0,0.41,0.12,0.71,0.0,0.06,0.06,0.82,0.0,0.24,2016
Kevin Durant,SF,27,OKC,72.0,35.81,0.0,0.0,0.74,0.26,0.0,11.5,12.6,1.85,1.14,1.03,0.22,2.5,0.08,11.46,0.46,0.53,2016
Mike Dunleavy,SF,35,CHI,31.0,22.68,0.0,0.0,0.91,0.09,0.0,-4.9,-3.9,0.58,0.13,1.1,0.0,0.52,0.06,2.87,0.16,0.35,2016
Tim Duncan,C,39,SAS,61.0,25.18,0.0,0.0,0.0,0.01,0.99,13.9,3.9,0.84,0.31,1.15,0.18,1.08,0.07,5.8,0.34,0.62,2016
Duje Dukan,SF,24,SAC,1.0,24.0,0.0,0.0,1.0,0.0,0.0,-17.8,-15.1,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016
James Harden,SG,26,HOU,82.0,38.11,0.02,0.77,0.21,0.01,0.0,1.6,7.1,2.72,1.2,1.15,0.51,4.11,0.17,17.78,0.72,1.16,2016
Jared Dudley,PF,30,WAS,81.0,25.9,0.0,0.0,0.01,0.94,0.05,1.3,3.8,0.64,0.23,1.11,0.06,0.47,0.19,4.79,0.1,0.07,2016
Andre Drummond,C,22,DET,81.0,32.91,0.0,0.0,0.0,0.0,1.0,2.4,6.2,0.51,0.68,1.53,0.37,2.47,0.04,2.02,0.58,0.89,2016
Kevin Garnett,PF,39,MIN,38.0,14.63,0.0,0.0,0.0,0.99,0.01,6.3,11.2,0.16,0.03,0.74,0.21,0.16,0.11,3.55,0.03,0.05,2016
Jimmer Fredette,SG,26,TOT,6.0,3.0,0.0,0.51,0.5,0.0,0.0,-76.8,-73.4,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,2016
Erick Green,PG,24,TOT,9.0,4.67,0.99,0.01,0.0,0.0,0.0,-2.0,-3.0,0.0,0.0,0.44,0.0,0.0,0.0,1.0,0.0,0.0,2016
Andrew Goudelock,PG,27,HOU,8.0,6.25,0.99,0.01,0.0,0.0,0.0,14.4,14.6,0.62,0.12,0.12,0.0,0.0,0.12,1.12,0.0,0.0,2016
Tim Hardaway Jr.,SG,23,ATL,51.0,16.94,0.01,0.9,0.09,0.0,0.0,6.5,3.6,0.22,0.16,0.43,0.06,0.41,0.08,2.37,0.12,0.29,2016
Tyler Hansbrough,PF,30,CHO,44.0,7.8,0.0,0.0,0.0,0.86,0.14,-3.9,-7.4,0.05,0.07,0.45,0.07,0.59,0.07,0.45,0.02,0.3,2016
Jordan Hamilton,SF,25,NOP,11.0,27.64,0.0,0.24,0.66,0.1,0.0,-10.4,-7.0,0.73,0.73,1.45,0.0,0.73,0.09,5.36,0.27,0.45,2016
P.J. Hairston,SF,23,TOT,66.0,19.89,0.0,0.56,0.4,0.04,0.0,-6.0,-9.3,0.26,0.17,1.12,0.14,0.52,0.15,1.39,0.15,0.24,2016
Jorge Gutiérrez,PG,27,CHO,12.0,5.25,1.0,0.0,0.0,0.0,0.0,6.2,3.4,0.33,0.17,0.0,0.0,0.17,0.0,3.5,0.08,0.0,2016
Blake Griffin,PF,26,LAC,35.0,33.43,0.0,0.0,0.0,0.85,0.15,6.9,3.7,1.06,0.86,1.0,0.37,2.31,0.2,11.74,0.51,0.34,2016
Jeff Green,SF,29,TOT,80.0,28.16,0.0,0.0,0.4,0.59,0.01,-0.4,0.3,0.46,0.36,0.99,0.15,1.3,0.06,4.1,0.29,0.7,2016
JaMychal Green,PF,25,MEM,78.0,18.54,0.0,0.0,0.01,0.83,0.16,-1.3,1.7,0.32,0.35,1.05,0.23,0.79,0.03,1.94,0.22,0.62,2016
Gerald Green,SG,30,MIA,69.0,22.57,0.01,0.42,0.57,0.0,0.0,1.5,-0.9,0.23,0.09,0.88,0.13,0.57,0.04,1.8,0.16,0.28,2016
Pau Gasol,C,35,CHI,72.0,31.82,0.0,0.0,0.0,0.0,1.0,-1.1,1.4,1.42,0.65,1.29,0.1,1.49,0.06,9.29,0.38,0.82,2016
Draymond Green,PF,25,GSW,81.0,34.67,0.0,0.0,0.0,0.8,0.2,18.5,26.3,2.1,0.59,1.46,0.23,1.85,0.21,17.31,0.44,0.68,2016
Danny Green,SG,28,SAS,79.0,26.1,0.0,0.82,0.18,0.0,0.0,12.7,2.5,0.52,0.19,1.0,0.06,0.19,0.13,3.99,0.01,0.27,2016
Jerian Grant,PG,23,NYK,76.0,16.64,0.25,0.75,0.01,0.0,0.0,-6.5,-5.4,0.8,0.24,0.54,0.07,0.82,0.18,5.5,0.22,0.38,2016
Jerami Grant,PF,21,PHI,77.0,26.83,0.0,0.0,0.14,0.82,0.04,-10.1,1.3,0.49,0.35,1.45,0.39,1.97,0.26,4.3,0.31,0.99,2016
Manu Ginóbili,SG,38,SAS,58.0,19.55,0.01,0.86,0.13,0.0,0.0,14.5,4.3,1.21,0.34,0.48,0.1,0.59,0.33,6.83,0.09,0.38,2016
Paul George,SF,25,IND,81.0,34.8,0.0,0.0,0.61,0.39,0.01,3.1,4.4,1.77,0.96,1.07,0.37,2.51,0.27,9.01,0.49,0.95,2016
Rudy Gay,SF,29,SAC,70.0,33.99,0.0,0.01,0.76,0.24,0.0,-2.3,1.3,0.87,0.79,1.4,0.16,1.41,0.09,4.01,0.27,0.86,2016
Eric Gordon,SG,27,NOP,45.0,32.91,0.21,0.64,0.15,0.0,0.0,-2.5,2.2,0.71,0.6,1.2,0.07,1.07,0.07,6.02,0.29,0.67,2016
Aaron Gordon,PF,20,ORL,78.0,23.88,0.0,0.0,0.19,0.8,0.01,-1.4,0.4,0.22,0.24,0.83,0.21,1.12,0.04,3.55,0.27,0.44,2016
Archie Goodwin,PG,21,PHO,57.0,19.54,0.67,0.32,0.01,0.0,0.0,-9.9,-3.7,1.12,0.44,0.82,0.09,1.58,0.26,4.82,0.28,0.79,2016
Drew Gooden,PF,34,WAS,30.0,10.17,0.0,0.0,0.0,0.7,0.3,-13.2,-13.8,0.23,0.1,0.77,0.0,0.2,0.0,1.03,0.07,0.2,2016
Rudy Gobert,C,23,UTA,61.0,31.67,0.0,0.0,0.0,0.0,1.0,4.4,4.8,0.62,0.57,1.3,0.33,1.74,0.07,3.46,0.16,0.69,2016
Marcin Gortat,C,31,WAS,75.0,30.08,0.0,0.0,0.0,0.0,1.0,0.8,2.9,0.52,0.47,1.15,0.4,1.27,0.2,3.27,0.27,0.67,2016
Taj Gibson,PF,30,CHI,73.0,26.52,0.0,0.0,0.11,0.87,0.02,-2.1,-0.9,0.26,0.3,1.14,0.27,0.93,0.05,3.34,0.32,0.74,2016
Alonzo Gee,SF,28,NOP,73.0,22.36,0.0,0.14,0.83,0.03,0.0,-4.3,-0.6,0.29,0.23,1.01,0.12,0.44,0.11,2.38,0.11,0.32,2016
Eric Moreland,PF,23,SAC,3.0,0.67,0.0,0.0,0.0,0.41,0.59,25.0,28.8,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,2015
Marcus Morris,PF,25,PHO,81.0,25.25,0.0,0.0,0.51,0.47,0.02,-1.5,-0.8,0.44,0.22,1.28,0.07,0.51,0.15,3.77,0.11,0.31,2015
E'Twaun Moore,SG,25,CHI,56.0,9.0,0.4,0.6,0.0,0.0,0.0,-0.2,-4.0,0.16,0.05,0.32,0.02,0.12,0.05,1.38,0.0,0.18,2015
Nazr Mohammed,C,37,CHI,23.0,5.57,0.0,0.0,0.0,0.0,1.0,3.3,0.0,0.17,0.04,0.52,0.09,0.09,0.0,0.3,0.04,0.13,2015
Greg Monroe,PF,24,DET,69.0,30.97,0.0,0.0,0.0,0.5,0.5,-0.6,1.8,0.67,0.93,1.04,0.26,2.38,0.07,4.87,0.48,1.23,2015
Darius Morris,PG,24,BRK,38.0,7.87,0.86,0.14,0.0,0.0,0.0,-10.5,-7.9,0.34,0.18,0.24,0.03,0.11,0.0,3.05,0.08,0.13,2015
Toure' Murry,SG-PG,25,TOT,5.0,3.6,0.3,0.7,0.0,0.0,0.0,5.4,4.5,0.4,0.4,0.0,0.0,0.2,0.0,0.4,0.0,0.0,2015
Markieff Morris,PF,25,PHO,82.0,31.48,0.0,0.0,0.0,0.65,0.35,1.6,7.6,1.01,0.4,1.4,0.39,1.29,0.12,5.39,0.34,0.51,2015
Anthony Morrow,SG,29,OKC,74.0,24.41,0.0,0.26,0.71,0.03,0.0,5.3,6.1,0.22,0.15,0.76,0.12,0.41,0.23,1.91,0.14,0.19,2015
Donatas Motiejūnas,PF,24,HOU,71.0,28.69,0.0,0.0,0.0,0.37,0.63,2.4,-2.5,0.73,0.54,1.11,0.24,0.92,0.18,4.42,0.18,0.59,2015
Timofey Mozgov,C,28,TOT,81.0,25.25,0.0,0.0,0.0,0.0,1.0,5.9,6.9,0.27,0.49,1.73,0.27,1.17,0.07,1.62,0.17,0.67,2015
Shabazz Muhammad,SG,22,MIN,38.0,22.79,0.09,0.79,0.13,0.0,0.0,-9.2,0.5,0.37,0.29,0.5,0.16,1.89,0.08,2.47,0.55,0.87,2015
Paul Millsap,PF,29,ATL,73.0,32.74,0.0,0.0,0.0,0.94,0.06,8.0,5.5,0.73,0.86,1.45,0.38,1.95,0.03,7.25,0.44,0.89,2015
Nikola Mirotić,PF,23,CHI,82.0,20.17,0.0,0.0,0.04,0.72,0.24,5.6,3.8,0.41,0.33,1.07,0.16,1.34,0.07,2.74,0.22,0.44,2015
Miles Plumlee,C,26,TOT,73.0,16.36,0.0,0.0,0.0,0.01,0.99,-0.1,1.3,0.25,0.21,0.88,0.15,0.26,0.03,1.12,0.03,0.27,2015
Elijah Millsap,SG,27,UTA,47.0,19.66,0.01,0.81,0.18,0.0,0.0,4.7,5.9,0.6,0.47,0.91,0.23,0.87,0.06,2.91,0.13,0.6,2015
Patty Mills,PG,26,SAS,51.0,15.71,1.0,0.0,0.0,0.0,0.0,9.2,3.3,0.27,0.25,0.39,0.08,0.24,0.22,4.06,0.06,0.24,2015
Quincy Miller,PF,22,TOT,10.0,11.9,0.0,0.0,0.68,0.32,0.0,16.9,19.8,0.1,0.3,0.8,0.0,0.6,0.0,1.9,0.1,0.5,2015
Mike Miller,SF,34,CLE,52.0,13.48,0.0,0.26,0.43,0.31,0.0,-5.7,-12.6,0.29,0.06,0.63,0.08,0.0,0.0,2.02,0.0,0.06,2015
Darius Miller,SF,24,NOP,5.0,8.6,0.0,0.3,0.7,0.0,0.0,-11.8,-13.3,0.2,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,2015
Andre Miller,PG,38,TOT,81.0,15.47,0.92,0.08,0.0,0.0,0.0,-4.5,-3.6,0.89,0.27,0.43,0.06,0.32,0.17,7.74,0.04,0.36,2015
C.J. Miles,SG,27,IND,70.0,26.3,0.0,0.72,0.27,0.0,0.0,3.9,7.2,0.63,0.24,0.97,0.13,0.87,0.09,2.43,0.19,0.37,2015
Khris Middleton,SF,23,MIL,79.0,30.1,0.0,0.01,0.52,0.46,0.02,7.0,15.5,0.71,0.43,1.03,0.11,0.77,0.13,5.1,0.16,0.42,2015
Gal Mekel,PG,26,NOP,4.0,10.75,0.97,0.03,0.0,0.0,0.0,2.4,1.1,0.5,0.0,0.25,0.0,0.0,0.0,7.5,0.0,0.75,2015
Jodie Meeks,SG,27,DET,60.0,24.37,0.0,1.0,0.0,0.0,0.0,-3.6,-3.5,0.4,0.45,0.57,0.05,1.18,0.07,2.98,0.28,0.33,2015
Josh McRoberts,PF,27,MIA,17.0,17.41,0.0,0.0,0.0,0.76,0.24,5.1,8.5,0.88,0.24,0.59,0.06,0.18,0.0,4.12,0.06,0.29,2015
Jerel McNeal,PG,27,PHO,6.0,6.0,1.0,0.0,0.0,0.0,0.0,-4.3,-3.3,0.5,0.33,0.33,0.0,0.17,0.0,0.67,0.0,0.17,2015
Shabazz Napier,PG,23,MIA,51.0,19.84,1.0,0.0,0.0,0.0,0.0,-1.6,1.5,0.92,0.43,0.76,0.08,0.47,0.2,6.04,0.02,0.16,2015
Ben McLemore,SG,21,SAC,82.0,32.56,0.0,0.96,0.04,0.0,0.0,-1.0,8.4,0.68,0.57,1.57,0.17,0.82,0.09,3.68,0.16,0.45,2015
Mike Muscala,PF,23,ATL,40.0,12.55,0.0,0.0,0.0,0.65,0.35,6.2,0.4,0.08,0.2,0.68,0.12,0.25,0.08,1.48,0.08,0.2,2015
Paul Pierce,SF,37,WAS,73.0,26.22,0.0,0.0,0.91,0.09,0.0,3.7,5.5,0.66,0.26,1.18,0.15,1.27,0.19,4.23,0.19,0.44,2015
Gary Neal,SG,30,TOT,54.0,22.09,0.09,0.87,0.04,0.0,0.0,-5.3,-1.0,0.61,0.28,0.93,0.15,0.74,0.07,4.35,0.17,0.46,2015
Kostas Papanikolaou,SF,24,HOU,43.0,18.49,0.0,0.0,0.29,0.71,0.01,-2.7,-7.9,0.77,0.35,0.88,0.07,0.12,0.02,4.77,0.02,0.3,2015
Mitch McGary,PF,22,OKC,32.0,15.16,0.0,0.0,0.0,0.36,0.64,5.4,3.8,0.25,0.41,1.28,0.22,0.53,0.06,1.06,0.19,0.38,2015
Mason Plumlee,C,24,BRK,82.0,21.26,0.0,0.0,0.0,0.25,0.75,-5.4,-4.0,0.3,0.45,1.05,0.41,1.99,0.04,2.06,0.44,0.72,2015
Kendrick Perkins,C,30,TOT,68.0,16.88,0.0,0.0,0.0,0.01,0.99,1.0,-1.0,0.37,0.29,0.97,0.46,0.59,0.09,1.72,0.12,0.4,2015
Nikola Peković,C,29,MIN,31.0,26.29,0.0,0.0,0.0,0.0,1.0,-4.9,5.9,0.26,0.39,0.87,0.45,1.97,0.0,1.87,0.42,1.45,2015
Elfrid Payton,PG,20,ORL,82.0,30.35,0.97,0.03,0.0,0.0,0.0,-3.4,7.1,1.43,0.55,1.02,0.23,1.21,0.13,14.66,0.23,1.23,2015
Adreian Payne,PF,23,TOT,32.0,23.09,0.0,0.0,0.01,0.73,0.27,-16.9,-9.1,0.34,0.41,1.34,0.31,0.62,0.12,2.06,0.06,0.31,2015
Chris Paul,PG,29,LAC,82.0,34.84,1.0,0.01,0.0,0.0,0.0,12.8,20.3,1.41,0.6,0.88,0.21,0.6,0.21,23.23,0.16,0.26,2015
Patrick Patterson,PF,25,TOR,81.0,26.62,0.0,0.0,0.0,0.95,0.05,5.5,4.8,0.38,0.07,0.89,0.11,0.4,0.09,4.54,0.07,0.25,2015
Chandler Parsons,SF,26,DAL,66.0,33.12,0.0,0.0,0.65,0.35,0.0,4.1,2.5,0.58,0.61,0.94,0.18,1.41,0.2,5.7,0.39,0.56,2015
Tony Parker,PG,32,SAS,68.0,28.72,0.98,0.02,0.0,0.0,0.0,5.6,-1.9,1.07,0.74,0.79,0.12,1.03,0.06,11.59,0.26,0.68,2015
Jabari Parker,PF,19,MIL,25.0,29.52,0.0,0.0,0.17,0.81,0.03,-6.2,-8.5,0.72,0.68,0.52,0.12,1.28,0.12,3.76,0.24,0.84,2015
Jannero Pargo,PG,35,CHO,9.0,8.11,0.27,0.71,0.02,0.0,0.0,-2.2,1.3,0.22,0.11,0.22,0.0,0.0,0.11,2.11,0.0,0.11,2015
Zaza Pachulia,C,30,MIL,73.0,23.7,0.0,0.0,0.0,0.0,1.0,7.0,11.0,0.73,0.56,0.92,0.38,0.97,0.16,5.36,0.22,0.55,2015
Jameer Nelson,PG,32,TOT,63.0,22.33,0.87,0.13,0.0,0.0,0.0,-0.8,-0.1,1.0,0.48,0.94,0.11,0.24,0.22,9.19,0.05,0.32,2015
Arinze Onuaku,C,27,MIN,6.0,11.33,0.0,0.0,0.0,0.0,1.0,-11.6,-2.1,0.0,0.0,0.67,0.17,0.5,0.0,1.67,0.0,0.17,2015
Kelly Olynyk,C,23,BOS,64.0,22.23,0.0,0.0,0.0,0.1,0.9,5.0,7.8,0.52,0.45,1.56,0.25,0.88,0.12,3.84,0.06,0.48,2015
Victor Oladipo,SG,22,ORL,72.0,35.74,0.16,0.71,0.12,0.0,0.0,-6.2,-0.4,1.25,1.04,1.04,0.33,1.93,0.14,9.35,0.26,1.32,2015
Kyle O'Quinn,PF,24,ORL,51.0,16.16,0.0,0.0,0.0,0.67,0.33,-6.8,-1.0,0.61,0.1,1.24,0.25,0.55,0.06,2.53,0.14,0.22,2015
Johnny O'Bryant,PF,21,MIL,34.0,10.82,0.0,0.0,0.01,0.78,0.21,-13.6,-15.8,0.21,0.26,0.71,0.15,0.44,0.03,1.18,0.12,0.29,2015
Jusuf Nurkić,C,20,DEN,62.0,17.79,0.0,0.0,0.0,0.01,0.99,-0.7,4.3,0.32,0.45,1.61,0.4,0.85,0.1,1.85,0.1,0.61,2015
Dirk Nowitzki,PF,36,DAL,77.0,29.64,0.0,0.0,0.0,0.61,0.39,3.1,0.4,0.53,0.35,1.3,0.12,1.09,0.09,4.4,0.18,0.3,2015
Steve Novak,SF-PF,31,TOT,35.0,5.63,0.0,0.0,0.21,0.76,0.03,-19.2,-20.8,0.06,0.06,0.37,0.0,0.0,0.0,0.77,0.0,0.06,2015
Lucas Nogueira,C,22,TOR,6.0,3.83,0.0,0.0,0.0,0.0,1.0,-25.5,-29.0,0.0,0.0,0.33,0.33,0.33,0.0,0.33,0.0,0.0,2015
Nerlens Noel,C,20,PHI,75.0,30.81,0.0,0.0,0.0,0.21,0.79,-9.1,0.8,0.83,0.68,1.31,0.21,1.33,0.12,4.04,0.27,0.52,2015
Joakim Noah,C,29,CHI,67.0,30.58,0.0,0.0,0.0,0.0,1.0,2.2,-2.4,0.99,0.34,1.33,0.28,1.06,0.09,10.55,0.12,0.66,2015
Andrew Nicholson,PF,25,ORL,40.0,12.3,0.0,0.0,0.0,0.9,0.1,-8.6,-2.9,0.28,0.12,0.55,0.18,0.25,0.02,1.3,0.08,0.05,2015
JaVale McGee,C,27,TOT,23.0,11.13,0.0,0.0,0.0,0.04,0.96,-14.1,-9.3,0.26,0.22,0.61,0.13,0.52,0.17,0.26,0.04,0.39,2015
Dahntay Jones,SF,34,LAC,33.0,3.73,0.0,0.16,0.79,0.05,0.0,-20.6,-28.8,0.0,0.03,0.3,0.0,0.12,0.06,0.15,0.0,0.03,2015
Doug McDermott,SF,23,CHI,36.0,8.92,0.0,0.05,0.95,0.0,0.0,-13.5,-18.3,0.17,0.06,0.44,0.08,0.22,0.03,0.39,0.08,0.22,2015
