Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Season
Derrick Favors,C,27,UTA,76,1766,21.8,0.624,0.126,0.368,12.9,21.3,17.2,8.0,1.5,4.8,10.5,19.4,4.4,3.5,7.9,0.215,1.8,1.5,3.3,2.4,2019
Kenneth Faried,C,29,TOT,37,728,21.6,0.622,0.094,0.374,14.4,23.4,18.8,4.6,1.1,2.7,9.7,20.3,2.1,0.9,2.9,0.193,1.3,-1.5,-0.2,0.3,2019
Dante Exum,PG,23,UTA,42,664,11.2,0.516,0.257,0.357,2.7,8.3,5.5,24.1,1.0,0.6,15.7,21.3,0.2,0.7,1.0,0.069,-2.0,-0.1,-2.1,0.0,2019
Tyreke Evans,SG,29,IND,69,1402,11.5,0.483,0.327,0.242,2.7,13.0,7.9,17.5,2.0,1.1,13.9,26.4,-1.7,2.0,0.3,0.010,-2.4,-0.3,-2.7,-0.2,2019
Jawun Evans,PG,22,TOT,8,65,0.1,0.214,0.214,0.000,1.7,19.0,10.2,19.7,2.2,0.0,30.0,13.2,-0.2,0.0,-0.2,-0.151,-10.4,0.1,-10.3,-0.1,2019
Jacob Evans,SG,21,GSW,30,204,3.5,0.374,0.283,0.019,3.3,9.5,6.5,13.7,1.2,1.2,17.1,13.5,-0.3,0.2,-0.1,-0.030,-6.9,-1.2,-8.2,-0.3,2019
Drew Eubanks,PF,21,SAS,23,113,15.1,0.646,0.000,0.500,5.8,26.8,16.4,8.3,0.9,3.7,20.1,15.5,0.1,0.2,0.3,0.120,-1.9,0.7,-1.3,0.0,2019
James Ennis III,SF,28,TOT,58,1230,11.0,0.590,0.531,0.276,5.3,10.9,8.1,4.7,1.6,1.6,9.3,12.7,1.6,1.0,2.6,0.103,-1.4,-0.2,-1.5,0.1,2019
Joel Embiid,C,24,PHI,64,2154,26.1,0.593,0.219,0.541,8.1,34.0,21.4,18.4,1.0,4.4,13.2,33.3,4.9,3.8,8.7,0.194,4.0,0.9,4.9,3.8,2019
Wayne Ellington,SG,31,TOT,53,1297,11.8,0.569,0.814,0.107,1.1,7.9,4.5,8.3,2.0,0.4,7.7,17.2,1.3,1.4,2.6,0.097,-0.3,0.3,0.0,0.7,2019
Henry Ellenson,PF,22,TOT,19,259,13.1,0.538,0.400,0.263,2.0,25.5,13.4,9.6,1.3,0.7,7.8,19.0,0.2,0.2,0.4,0.077,-1.0,-0.5,-1.5,0.0,2019
Trevon Duval,PG,20,MIL,3,6,38.3,0.833,0.333,0.000,0.0,16.0,8.5,59.0,0.0,0.0,0.0,20.9,0.1,0.0,0.1,0.537,19.1,5.3,24.4,0.0,2019
Kris Dunn,PG,24,CHI,46,1389,12.4,0.484,0.190,0.136,1.5,13.3,7.3,30.0,2.4,1.3,16.2,20.1,-0.5,1.2,0.6,0.022,-2.8,0.2,-2.7,-0.2,2019
Yogi Ferrell,PG,25,SAC,71,1067,12.7,0.550,0.423,0.190,1.2,9.5,5.3,17.0,1.6,0.3,9.5,16.3,1.3,0.6,1.9,0.087,-1.0,-0.4,-1.4,0.2,2019
Jared Dudley,PF,33,BRK,59,1220,7.8,0.554,0.632,0.192,2.9,10.4,6.7,9.2,1.4,1.0,14.2,10.4,0.6,1.2,1.8,0.070,-2.9,1.1,-1.8,0.1,2019
Andre Drummond,C,25,DET,79,2647,23.4,0.555,0.036,0.392,16.8,34.7,25.4,7.2,2.5,4.4,12.4,22.9,4.1,5.9,10.0,0.181,1.3,0.8,2.1,2.7,2019
Goran Dragić,PG,32,MIA,36,991,13.9,0.517,0.379,0.233,2.1,9.8,6.0,27.3,1.5,0.5,12.9,23.7,0.6,1.0,1.6,0.079,-0.5,-0.6,-1.1,0.2,2019
PJ Dozier,SG,22,BOS,6,51,16.0,0.434,0.381,0.095,12.5,23.1,17.8,13.7,1.9,0.0,0.0,18.5,0.1,0.1,0.1,0.125,-1.3,-0.6,-2.0,0.0,2019
Damyean Dotson,SG,24,NYK,73,2004,10.8,0.526,0.490,0.140,1.7,12.2,6.8,10.4,1.4,0.4,8.7,17.3,0.7,0.9,1.5,0.037,-1.7,-0.9,-2.6,-0.3,2019
Tyler Dorsey,SG,22,TOT,48,698,11.2,0.509,0.500,0.231,4.2,13.7,8.9,12.4,1.0,0.3,8.5,19.7,0.2,0.4,0.6,0.043,-1.4,-2.1,-3.5,-0.3,2019
Luka Dončić,SG,19,DAL,72,2318,19.6,0.545,0.433,0.409,4.0,21.9,13.0,31.6,1.6,0.9,15.0,30.5,2.1,2.8,4.9,0.101,3.6,0.3,3.9,3.4,2019
Donte DiVincenzo,SG,22,MIL,27,411,9.1,0.507,0.669,0.097,4.2,11.4,8.0,9.7,1.5,1.2,12.8,15.1,0.0,0.6,0.6,0.069,-2.8,0.6,-2.2,0.0,2019
Spencer Dinwiddie,PG,25,BRK,68,1914,16.3,0.580,0.447,0.430,1.4,7.6,4.6,25.6,1.0,0.7,13.4,24.9,3.5,1.4,4.8,0.121,1.4,-0.8,0.6,1.3,2019
Gorgui Dieng,C,29,MIN,76,1031,18.1,0.572,0.149,0.281,8.3,24.1,16.1,10.3,2.2,3.4,11.9,19.6,1.5,1.3,2.8,0.132,-0.3,0.9,0.6,0.7,2019
Hamidou Diallo,SG,20,OKC,51,526,10.1,0.497,0.145,0.358,7.2,12.0,9.5,4.4,1.9,1.6,10.7,16.6,0.1,0.7,0.8,0.069,-4.4,0.2,-4.2,-0.3,2019
Cheick Diallo,PF,22,NOP,64,896,17.5,0.644,0.015,0.247,8.8,29.3,19.2,5.1,1.5,3.0,14.0,16.0,1.4,1.2,2.6,0.140,-1.1,0.1,-0.9,0.2,2019
Danny Green,SG,31,TOR,80,2216,13.0,0.632,0.690,0.070,3.0,12.2,7.7,7.7,1.6,2.0,10.4,14.1,3.0,2.9,5.9,0.128,1.1,0.8,2.0,2.2,2019
DeMar DeRozan,SG,29,SAS,77,2688,19.6,0.542,0.034,0.336,2.2,16.4,9.4,27.6,1.6,1.1,11.7,27.9,3.6,2.6,6.3,0.112,1.0,0.1,1.1,2.2,2019
Terrance Ferguson,SG,20,OKC,74,1931,6.4,0.566,0.673,0.118,1.7,6.0,3.8,4.8,1.0,0.7,9.4,10.6,1.2,1.6,2.8,0.070,-3.9,0.1,-3.8,-0.9,2019
Vince Edwards,SF,22,HOU,2,16,3.8,0.375,1.000,0.000,6.8,7.1,6.9,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,-0.014,-1.6,-4.8,-6.4,0.0,2019
Dorian Finney-Smith,SF,25,DAL,81,1985,11.0,0.530,0.481,0.195,7.5,13.4,10.5,6.9,1.7,1.5,11.4,14.0,1.2,2.0,3.3,0.079,-1.8,0.4,-1.4,0.3,2019
Pau Gasol,C,38,TOT,30,360,16.7,0.529,0.138,0.426,6.7,34.2,20.6,19.1,0.7,3.5,12.5,15.6,0.5,0.5,1.1,0.142,1.0,2.1,3.1,0.5,2019
Donte Grantham,SF,23,OKC,3,2,-38.1,0.000,1.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0,-0.946,-23.6,-14.0,-37.6,0.0,2019
Jerami Grant,PF,24,OKC,80,2612,13.8,0.592,0.356,0.269,3.7,13.1,8.2,4.2,1.1,3.2,6.8,15.4,4.0,3.3,7.3,0.134,-0.4,0.6,0.2,1.5,2019
Treveon Graham,SG,25,BRK,35,715,6.1,0.458,0.670,0.115,3.4,12.3,7.9,6.5,0.9,0.8,7.8,12.8,-0.1,0.6,0.5,0.033,-3.7,0.0,-3.7,-0.3,2019
Devonte' Graham,PG,23,CHO,46,676,10.3,0.459,0.560,0.213,1.6,8.6,5.0,24.8,1.7,0.3,11.3,17.0,0.2,0.3,0.5,0.035,-2.6,-1.3,-4.0,-0.3,2019
Marcin Gortat,C,34,LAC,47,751,12.8,0.562,0.000,0.258,9.8,26.5,18.4,12.0,0.4,2.5,19.4,14.4,0.6,0.8,1.4,0.089,-1.7,0.4,-1.3,0.1,2019
Eric Gordon,SG,30,HOU,68,2158,12.2,0.549,0.640,0.162,0.9,6.9,3.8,9.4,0.9,1.1,8.2,22.0,1.7,1.0,2.6,0.059,0.5,-1.8,-1.3,0.4,2019
Aaron Gordon,PF,23,ORL,78,2633,15.1,0.538,0.332,0.242,5.2,18.4,11.7,16.6,1.1,1.8,12.3,21.8,1.8,3.3,5.1,0.093,0.3,0.3,0.6,1.7,2019
Brandon Goodwin,PG,23,DEN,16,57,8.3,0.413,0.261,0.478,1.9,3.8,2.8,32.1,0.0,0.0,9.7,23.1,0.0,0.0,0.0,0.021,-4.7,-4.8,-9.5,-0.1,2019
Rudy Gobert,C,26,UTA,81,2577,24.6,0.682,0.000,0.733,13.2,30.2,21.9,9.6,1.2,5.8,12.1,17.8,8.7,5.7,14.4,0.268,3.0,2.5,5.4,4.8,2019
Shai Gilgeous-Alexander,PG,20,LAC,82,2174,13.4,0.554,0.194,0.272,2.9,8.3,5.7,17.8,2.1,1.6,15.0,18.3,1.5,1.9,3.3,0.074,-0.9,0.4,-0.5,0.8,2019
Harry Giles,PF,20,SAC,58,820,14.4,0.526,0.017,0.261,8.1,20.1,14.0,15.2,1.8,2.3,15.8,23.2,0.0,1.0,1.0,0.056,-3.4,0.4,-3.0,-0.2,2019
Taj Gibson,PF,33,MIN,70,1686,17.8,0.612,0.063,0.330,10.8,18.3,14.5,7.3,1.5,2.0,10.6,17.2,3.7,1.4,5.1,0.144,0.3,-0.4,-0.1,0.8,2019
Paul George,SF,28,OKC,77,2841,23.3,0.583,0.469,0.335,3.7,19.6,11.4,17.7,2.8,1.0,10.0,29.5,7.0,4.9,11.9,0.201,5.6,1.6,7.2,6.6,2019
Rudy Gay,PF,32,SAS,69,1842,17.5,0.583,0.247,0.197,3.8,23.9,13.9,14.7,1.4,1.6,12.3,22.1,2.2,2.2,4.4,0.115,0.8,0.6,1.4,1.6,2019
Jerian Grant,PG,26,ORL,60,939,10.8,0.526,0.500,0.182,2.1,9.1,5.6,22.4,2.3,0.5,17.7,13.4,0.5,1.1,1.7,0.085,-2.9,1.3,-1.6,0.1,2019
Marc Gasol,C,34,TOT,79,2436,16.7,0.546,0.314,0.291,3.6,25.1,14.3,22.2,1.7,3.2,13.6,20.7,2.0,4.0,6.0,0.118,0.8,2.3,3.1,3.1,2019
Enes Freedom,C,26,TOT,67,1640,22.3,0.594,0.050,0.288,16.4,26.1,21.1,12.1,0.9,1.3,13.3,23.1,3.9,1.6,5.4,0.159,2.5,-1.5,1.0,1.2,2019
Bryn Forbes,SG,25,SAS,82,2293,12.0,0.586,0.522,0.099,0.9,10.4,5.7,10.6,1.0,0.1,8.8,17.4,2.5,1.3,3.8,0.079,-0.3,-0.9,-1.2,0.5,2019
Evan Fournier,SG,26,ORL,81,2553,12.3,0.536,0.421,0.159,1.6,9.4,5.4,17.6,1.4,0.4,11.9,22.1,0.8,2.5,3.2,0.061,-1.8,-0.6,-2.4,-0.3,2019
De'Aaron Fox,PG,21,SAC,81,2546,18.1,0.544,0.211,0.378,1.7,10.8,6.2,33.2,2.4,1.5,15.0,24.5,3.2,2.5,5.6,0.106,1.3,0.2,1.5,2.3,2019
Tim Frazier,PG,28,TOT,59,1120,11.7,0.544,0.387,0.207,3.9,11.5,7.7,27.6,1.2,0.4,21.1,13.3,1.3,0.7,2.0,0.084,-1.4,-0.4,-1.8,0.1,2019
Jimmer Fredette,SG,29,PHO,6,65,3.6,0.348,0.448,0.207,1.7,10.4,6.0,17.5,2.2,0.0,13.6,24.2,-0.2,0.0,-0.2,-0.166,-8.4,-2.9,-11.3,-0.2,2019
Melvin Frazier,SG,22,ORL,10,44,1.2,0.330,0.286,0.190,7.2,4.9,6.1,3.3,1.1,0.0,4.2,23.5,-0.2,0.0,-0.1,-0.133,-11.3,-3.2,-14.5,-0.1,2019
Channing Frye,C,35,CLE,36,341,8.9,0.524,0.675,0.120,1.2,16.4,8.5,8.6,0.9,1.3,9.5,17.5,0.1,0.0,0.1,0.016,-1.7,-1.8,-3.5,-0.1,2019
Markelle Fultz,SG,20,PHI,19,427,10.5,0.452,0.090,0.239,6.6,10.6,8.7,19.5,1.9,0.9,12.7,19.3,-0.1,0.4,0.3,0.035,-3.3,0.2,-3.1,-0.1,2019
Danilo Gallinari,SF,30,LAC,68,2059,21.0,0.633,0.421,0.459,2.9,18.1,10.7,13.2,1.1,0.9,8.5,23.8,6.4,1.8,8.2,0.191,4.9,-0.5,4.3,3.3,2019
Langston Galloway,SG,27,DET,80,1745,10.7,0.534,0.647,0.164,3.0,7.9,5.4,7.3,1.0,0.4,3.7,16.1,2.1,1.3,3.4,0.094,-0.9,-0.6,-1.5,0.2,2019
Billy Garrett,SG,24,NYK,4,63,9.8,0.452,0.296,0.148,0.0,5.1,2.5,18.0,0.8,1.3,6.5,20.9,0.0,0.0,0.0,-0.019,-3.9,-1.7,-5.5,-0.1,2019
Larry Nance Jr.,C,25,TOT,66,1421,20.2,0.605,0.029,0.332,12.4,22.0,17.3,8.6,3.0,2.2,9.7,15.9,3.5,2.3,5.8,0.196,0.9,1.5,2.4,1.6,2018
Shabazz Muhammad,SF-SG,25,TOT,43,418,15.4,0.510,0.144,0.266,6.3,14.8,10.6,5.7,1.1,0.6,2.8,23.0,0.5,0.2,0.7,0.081,-0.3,-2.3,-2.5,-0.1,2018
Xavier Munford,SG,25,MIL,6,21,-2.1,0.218,0.333,0.333,5.6,0.0,2.8,24.6,2.4,0.0,22.5,19.1,-0.1,0.0,-0.1,-0.197,-9.3,-2.0,-11.3,0.0,2018
Dejounte Murray,PG,21,SAS,81,1743,15.1,0.485,0.056,0.243,7.0,22.4,14.6,20.2,2.8,1.5,16.6,20.7,-0.2,3.4,3.2,0.087,-1.6,2.2,0.5,1.1,2018
Jamal Murray,PG,20,DEN,81,2565,16.1,0.576,0.411,0.238,3.6,9.4,6.5,16.4,1.5,0.9,12.8,22.8,4.3,1.2,5.5,0.103,1.2,-1.5,-0.3,1.1,2018
Mike Muscala,C,26,ATL,53,1060,14.4,0.597,0.535,0.199,5.9,18.3,12.1,7.3,1.4,2.2,11.0,15.7,1.5,0.9,2.4,0.109,0.3,0.1,0.3,0.6,2018
Abdel Nader,SF,24,BOS,48,522,5.1,0.439,0.436,0.262,2.8,12.0,7.4,7.1,1.4,1.6,17.0,17.1,-0.9,0.8,-0.1,-0.014,-5.5,0.2,-5.3,-0.4,2018
Joakim Noah,C,32,NYK,7,40,15.6,0.510,0.000,0.400,16.7,22.1,19.4,14.0,2.5,4.3,25.4,17.2,0.0,0.1,0.1,0.072,-2.5,1.7,-0.8,0.0,2018
Shabazz Napier,PG,26,POR,74,1535,14.2,0.544,0.411,0.260,1.9,10.1,6.0,14.6,2.6,0.7,13.2,19.5,1.2,2.0,3.2,0.101,-0.7,1.4,0.7,1.0,2018
Jameer Nelson,PG,35,TOT,50,1013,8.1,0.489,0.508,0.082,1.4,9.5,5.6,22.8,1.3,0.3,21.0,13.7,-0.1,0.7,0.6,0.028,-2.9,-0.4,-3.3,-0.3,2018
Raul Neto,PG,25,UTA,41,498,11.9,0.550,0.311,0.232,1.6,9.5,5.6,23.0,1.3,0.7,17.8,18.3,0.3,0.6,0.9,0.086,-1.6,0.2,-1.4,0.1,2018
Georges Niang,PF,24,UTA,9,32,9.2,0.379,0.364,0.182,10.8,21.1,16.0,14.0,3.1,0.0,20.2,20.9,-0.1,0.1,0.0,-0.029,-4.9,0.9,-4.0,0.0,2018
Timofey Mozgov,C,31,BRK,31,359,12.3,0.617,0.194,0.323,9.4,19.7,14.5,4.8,0.7,2.7,23.7,16.8,0.1,0.3,0.4,0.055,-3.3,-0.6,-3.9,-0.2,2018
Nerlens Noel,C,23,DAL,30,472,16.2,0.558,0.010,0.267,10.9,29.3,19.8,6.3,3.3,4.1,18.1,13.8,0.4,1.0,1.3,0.135,-2.2,2.7,0.5,0.3,2018
Emmanuel Mudiay,PG,21,TOT,64,1245,11.5,0.474,0.281,0.245,2.3,11.3,6.8,24.5,1.6,0.8,16.2,24.4,-0.8,0.7,0.0,-0.002,-2.1,-1.8,-3.9,-0.6,2018
E'Twaun Moore,SG,28,NOP,82,2586,12.1,0.593,0.362,0.082,2.5,7.3,5.0,10.1,1.5,0.4,10.6,16.1,2.8,1.6,4.4,0.081,-1.0,-0.5,-1.6,0.3,2018
Johnathan Motley,PF,22,DAL,11,176,17.2,0.550,0.080,0.373,8.5,22.9,15.5,7.1,0.9,1.0,9.3,24.9,0.1,0.2,0.3,0.084,-1.3,-2.0,-3.3,-0.1,2018
Monte Morris,PG,22,DEN,3,25,27.1,0.727,0.167,0.333,0.0,9.0,4.5,41.2,5.9,0.0,12.7,13.7,0.1,0.0,0.2,0.312,4.3,5.0,9.4,0.1,2018
Markieff Morris,PF,28,WAS,73,1968,13.2,0.566,0.301,0.186,4.3,19.2,11.8,11.0,1.4,1.7,14.6,19.5,1.2,2.1,3.3,0.080,-1.3,0.1,-1.3,0.4,2018
Marcus Morris,PF,28,BOS,54,1442,14.5,0.541,0.383,0.252,3.3,18.4,11.0,8.2,1.2,0.7,8.7,23.0,1.1,2.2,3.2,0.108,-0.1,-0.1,-0.1,0.7,2018
Jaylen Morris,SG,22,ATL,6,98,6.5,0.438,0.313,0.000,2.3,15.9,9.1,10.8,1.0,0.9,15.8,16.9,-0.2,0.1,-0.1,-0.053,-4.4,-1.0,-5.4,-0.1,2018
Eric Moreland,PF,26,DET,67,805,13.9,0.531,0.000,0.238,10.9,27.6,19.1,13.3,1.9,5.6,23.8,9.7,0.7,1.6,2.3,0.135,-2.8,3.3,0.5,0.5,2018
Dirk Nowitzki,C,39,DAL,77,1900,16.7,0.575,0.445,0.142,1.2,25.2,12.8,10.4,1.1,2.1,6.0,20.5,2.6,2.2,4.8,0.121,1.7,0.6,2.3,2.1,2018
Ben Moore,PF,22,IND,2,9,-2.3,0,0,0,0.0,12.5,6.3,13.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.072,-10.5,1.3,-9.3,0.0,2018
Luis Montero,SG,24,DET,2,8,-15.5,0.000,0.000,0.000,0.0,28.2,13.8,0.0,0.0,0.0,66.7,16.6,-0.1,0.0,-0.1,-0.445,-19.0,-6.6,-25.6,0.0,2018
Greg Monroe,C,27,TOT,51,1040,21.2,0.598,0.000,0.308,11.4,25.2,18.3,18.7,2.1,1.8,17.7,22.4,1.8,1.6,3.4,0.155,1.3,1.0,2.2,1.1,2018
Malik Monk,SG,19,CHO,63,854,10.2,0.477,0.572,0.089,1.0,7.5,4.2,16.9,1.1,0.9,10.0,24.9,-0.5,0.5,0.0,0.000,-1.3,-2.0,-3.4,-0.3,2018
Naz Mitrou-Long,SG,24,UTA,1,1,133.8,1.500,1.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.1,0.0,0.1,2.712,199.4,42.7,242.2,0.0,2018
Donovan Mitchell,SG,21,UTA,79,2638,16.7,0.541,0.404,0.218,2.3,10.4,6.4,19.4,2.2,0.9,12.6,29.1,1.4,3.8,5.2,0.095,0.9,0.3,1.2,2.2,2018
Paul Millsap,PF,32,DEN,38,1143,17.0,0.549,0.260,0.370,6.4,17.6,12.1,13.9,1.7,3.2,12.6,22.0,1.4,1.1,2.5,0.107,0.4,0.0,0.4,0.7,2018
Nikola Mirotić,PF,26,TOT,55,1494,18.7,0.577,0.523,0.200,4.3,24.9,14.6,8.6,1.4,2.2,7.7,23.4,2.2,1.8,4.0,0.128,2.5,-0.3,2.2,1.6,2018
Lucas Nogueira,C,25,TOR,49,418,17.3,0.661,0.238,0.350,4.9,18.1,11.7,7.2,2.7,8.2,14.8,11.4,0.7,1.0,1.6,0.188,0.1,5.0,5.2,0.8,2018
Marshall Plumlee,C,25,MIL,8,52,10.9,0.697,0.000,5.333,9.0,29.2,19.2,4.8,0.0,1.6,23.0,11.3,0.1,0.0,0.2,0.143,-3.9,-0.6,-4.5,0.0,2018
Frank Ntilikina,PG,19,NYK,78,1706,7.0,0.437,0.314,0.136,2.4,9.1,5.8,20.0,1.9,0.9,19.8,16.9,-2.0,1.1,-0.9,-0.026,-4.5,-0.5,-5.0,-1.3,2018
Jabari Parker,PF,22,MIL,31,743,17.1,0.550,0.244,0.163,6.6,17.1,11.9,13.1,1.7,1.2,11.2,24.4,0.6,0.6,1.2,0.080,0.9,-1.7,-0.8,0.2,2018
Malcolm Miller,SF,24,TOR,15,126,8.9,0.638,0.750,0.143,3.6,9.6,6.7,3.2,0.4,1.3,14.4,12.1,0.1,0.1,0.2,0.087,-0.8,-0.2,-1.0,0.0,2018
Alec Peters,PF,22,PHO,20,225,10.7,0.523,0.784,0.135,3.7,14.0,8.8,7.9,0.4,0.7,4.9,15.5,0.2,0.0,0.3,0.055,-0.5,-2.3,-2.8,0.0,2018
London Perrantes,PG,23,CLE,14,66,0.7,0.230,0.231,0.385,1.7,5.0,3.4,9.4,1.5,1.3,6.2,10.9,-0.1,0.0,-0.1,-0.086,-8.3,-0.9,-9.2,-0.1,2018
Kendrick Perkins,C,33,CLE,1,15,8.4,0.521,0.000,1.000,0.0,7.4,3.7,17.3,3.3,0.0,25.8,11.4,0.0,0.0,0.0,0.026,-4.3,2.1,-2.2,0.0,2018
Gary Payton II,PG,25,TOT,23,221,9.8,0.443,0.338,0.122,6.5,15.5,11.0,13.7,1.5,1.1,8.2,16.8,0.0,0.2,0.2,0.041,-3.5,-0.4,-3.9,-0.1,2018
Elfrid Payton,PG,23,TOT,63,1808,16.5,0.538,0.138,0.252,3.8,12.8,8.2,34.9,2.2,1.0,18.5,21.9,1.4,1.4,2.8,0.075,0.1,-0.3,-0.2,0.8,2018
Cameron Payne,PG,23,CHI,25,582,14.0,0.498,0.423,0.074,3.2,9.8,6.4,29.9,2.2,1.4,14.0,19.3,0.3,0.4,0.8,0.063,-0.1,-0.3,-0.4,0.2,2018
Adreian Payne,PF,26,ORL,5,43,18.8,0.831,0.300,0.600,5.1,18.0,11.5,0.0,2.3,0.0,13.7,15.0,0.1,0.0,0.2,0.203,1.8,0.6,2.4,0.0,2018
Chris Paul,PG,32,HOU,58,1847,24.4,0.604,0.475,0.277,2.3,16.7,9.5,40.9,2.6,0.6,12.5,24.5,7.5,2.7,10.2,0.265,5.2,1.8,7.1,4.2,2018
Brandon Paul,SG,26,SAS,64,576,7.4,0.504,0.425,0.339,1.1,12.0,6.5,9.0,2.2,1.0,16.6,13.6,-0.3,0.8,0.5,0.045,-5.1,1.6,-3.5,-0.2,2018
Justin Patton,C,20,MIN,1,4,19.8,0.500,0.000,0.000,0.0,0.0,0.0,0.0,12.5,0.0,0.0,22.1,0.0,0.0,0.0,0.151,-2.2,5.4,3.2,0.0,2018
Patrick Patterson,PF,28,OKC,82,1270,10.0,0.555,0.643,0.173,2.7,14.6,8.4,6.1,1.9,1.6,10.3,10.8,1.2,1.4,2.6,0.098,-1.2,1.0,-0.2,0.6,2018
Chandler Parsons,SF,29,MEM,36,691,13.6,0.578,0.517,0.115,2.3,13.0,7.5,16.4,1.3,1.5,12.5,18.3,0.7,0.4,1.1,0.077,1.2,-0.4,0.8,0.5,2018
Tony Parker,PG,35,SAS,55,1071,12.7,0.498,0.095,0.201,0.7,9.2,4.9,28.2,1.3,0.1,13.9,20.5,0.4,1.1,1.4,0.065,-2.3,-0.9,-3.3,-0.3,2018
Georgios Papagiannis,C,20,TOT,17,122,12.2,0.429,0.000,0.000,11.6,23.4,17.2,11.2,1.6,4.7,16.0,18.4,-0.1,0.1,0.0,0.005,-3.9,-0.3,-4.1,-0.1,2018
Jusuf Nurkić,C,23,POR,79,2088,19.2,0.528,0.007,0.287,10.0,26.9,18.5,11.7,1.5,4.3,14.6,26.4,0.8,3.9,4.7,0.108,-1.1,1.1,0.0,1.1,2018
Marcus Paige,PG,24,CHO,5,28,9.1,0.403,0.571,0.143,0.0,15.7,7.7,16.1,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-0.006,-5.6,-3.2,-8.8,0.0,2018
Zaza Pachulia,C,33,GSW,69,972,17.0,0.612,0.004,0.352,11.0,25.0,18.5,15.2,1.9,1.4,19.1,17.0,1.8,1.4,3.3,0.161,-0.7,0.7,0.0,0.5,2018
Kelly Oubre Jr.,SF,22,WAS,81,2231,11.9,0.534,0.467,0.295,3.0,15.4,9.2,6.4,1.8,1.4,9.2,19.4,1.4,2.3,3.7,0.080,-1.6,-0.1,-1.7,0.2,2018
Cedi Osman,SF,22,CLE,61,672,11.0,0.577,0.468,0.247,3.2,16.6,10.0,8.7,1.6,0.4,13.4,15.7,0.5,0.4,0.9,0.064,-2.1,-0.7,-2.9,-0.1,2018
Chinanu Onuaku,C,21,HOU,1,22,-3.2,0.400,0.000,0.000,5.2,15.2,10.2,6.4,0.0,0.0,37.5,16.1,-0.1,0.0,-0.1,-0.147,-13.0,-1.7,-14.7,-0.1,2018
Kelly Olynyk,PF,26,MIA,76,1779,17.8,0.612,0.440,0.274,5.6,21.6,13.6,18.7,1.7,1.7,17.1,21.7,2.8,2.7,5.5,0.148,1.1,1.2,2.3,1.9,2018
Victor Oladipo,SG,25,IND,75,2552,23.1,0.577,0.323,0.274,2.1,15.1,8.6,21.2,3.5,2.0,12.7,30.1,4.3,4.0,8.2,0.155,4.1,1.7,5.8,5.0,2018
Jahlil Okafor,C,22,TOT,28,353,15.3,0.584,0.029,0.210,6.3,19.4,12.8,5.9,0.4,3.9,12.2,21.0,0.3,0.3,0.6,0.083,-1.8,0.0,-1.7,0.0,2018
Emeka Okafor,C,35,NOP,26,353,16.4,0.545,0.000,0.232,14.9,21.7,18.4,3.1,1.1,5.6,11.0,14.4,0.5,0.5,1.0,0.140,-1.1,-0.2,-1.2,0.1,2018
Semi Ojeleye,PF,23,BOS,73,1150,4.6,0.473,0.665,0.218,3.6,11.6,7.7,2.4,0.9,0.3,10.8,9.0,-0.2,1.3,1.2,0.048,-4.6,-0.1,-4.7,-0.8,2018
Kyle O'Quinn,C,27,NYK,77,1387,20.0,0.625,0.044,0.331,9.7,27.8,18.8,16.8,1.3,6.1,18.5,17.0,2.7,2.1,4.8,0.166,0.4,2.6,3.1,1.8,2018
Royce O'Neale,SF,24,UTA,69,1150,10.8,0.540,0.415,0.268,2.5,20.6,11.7,12.0,1.6,1.2,14.8,14.6,0.5,1.8,2.4,0.099,-2.0,1.8,-0.2,0.5,2018
Johnny O'Bryant,PF,24,CHO,36,379,11.9,0.470,0.251,0.146,8.1,18.6,13.3,5.9,1.2,1.3,7.6,22.5,-0.1,0.4,0.3,0.038,-2.9,-1.5,-4.4,-0.2,2018
David Nwaba,SG,25,CHI,70,1646,12.2,0.542,0.123,0.480,5.6,16.0,10.6,9.4,1.7,1.6,13.1,15.6,1.1,1.4,2.4,0.071,-2.7,0.2,-2.5,-0.2,2018
Patty Mills,PG,29,SAS,82,2107,11.8,0.558,0.607,0.173,1.4,6.8,4.1,16.0,1.3,0.4,12.6,17.8,2.0,2.1,4.1,0.093,-0.6,-0.4,-1.0,0.5,2018
Sean Kilpatrick,SG,28,TOT,52,640,11.6,0.507,0.490,0.245,0.8,14.2,7.5,11.3,1.0,0.7,10.4,24.9,-0.2,0.3,0.1,0.008,-1.1,-1.7,-2.8,-0.1,2018
Darius Miller,SF,27,NOP,82,1944,9.3,0.617,0.735,0.138,1.0,7.9,4.6,7.5,0.7,0.7,10.1,12.8,2.1,0.9,3.0,0.075,-1.1,-0.8,-1.9,0.1,2018
T.J. Leaf,PF,20,IND,53,459,10.7,0.545,0.309,0.118,7.2,13.0,10.1,2.8,0.5,0.8,6.5,14.9,0.5,0.3,0.8,0.082,-1.4,-1.7,-3.1,-0.1,2018
