Player,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Fouls Commited Shoot,Fouls Commited Off,Fouls Drawn Shoot,Fouls Drawn Off,PGA,And1,Blkd,Versatility Score,Blocks/Foul Ratio,And1 Efectiveness,AST/TOV Ratio,ORB/DRB,Net Plus Minus,3P Shots Attempted %,2P Shots Attempted %,PF Efficiency,Points per Shot attempted,Starting Percentage
Isaiah Roby,2,1.6,3.7,0.432,0.4,1.4,0.3,1.2,2.3,0.516,0.49,0.5,1.0,0.488,0.5,2.0,2.5,0.9,0.4,0.2,0.7,1.3,4.1,2023,9.3,0.497,0.387,0.265,4.7,20.6,12.3,10.7,1.8,1.2,15.2,17.8,-0.4,0.3,-0.1,-0.011,-4.0,-0.6,-4.6,-0.3,PF,24,SAS,42.0,11.29,0.0,0.0,0.19,0.67,0.14,-11.7,-1.9,0.31,0.24,0.79,0.07,0.5,0.07,2.07,0.14,0.17,0.8591,0.2532,0.28,2.903225806451613,0.25,-3.4,0.3784,0.6216,0.4615,0.973,0.0476
Jeremiah Robinson-Earl,20,2.6,5.8,0.444,0.9,2.6,0.333,1.7,3.2,0.533,0.518,0.8,1.0,0.833,1.7,2.5,4.2,1.0,0.6,0.3,0.4,1.7,6.8,2023,13.0,0.548,0.448,0.169,9.2,14.7,11.9,7.0,1.4,1.2,6.7,14.6,1.1,0.8,1.9,0.111,-0.8,-0.7,-1.5,0.1,PF,22,OKC,43.0,18.93,0.0,0.0,0.1,0.42,0.47,0.1,-1.4,0.14,0.12,1.07,0.05,0.51,0.05,2.42,0.05,0.3,0.9495,0.2804,0.098,7.142857142857142,0.68,-0.1,0.4483,0.5517,0.5294,1.0517,0.4651
Orlando Robinson,1,1.5,2.9,0.528,0.0,0.2,0.0,1.5,2.7,0.566,0.528,0.7,1.0,0.71,1.5,2.5,4.1,0.8,0.4,0.4,0.5,1.7,3.7,2023,13.4,0.565,0.067,0.348,12.8,22.3,17.4,8.4,1.4,2.9,13.5,12.4,0.5,0.6,1.1,0.129,-2.7,0.7,-2.1,0.0,C,22,MIA,31.0,13.71,0.0,0.0,0.0,0.04,0.96,4.0,4.7,0.13,0.16,0.77,0.19,0.45,0.1,2.03,0.1,0.26,0.1679,0.5195,0.2222,6.153846153846154,0.6,-3.4,0.069,0.931,0.4706,1.0345,0.0323
Mitchell Robinson,58,3.2,4.7,0.671,0.0,0.0,0.0,3.2,4.7,0.671,0.671,1.0,2.1,0.484,4.5,4.9,9.4,0.9,0.9,1.8,0.7,2.7,7.4,2023,18.9,0.652,0.0,0.436,18.4,20.0,19.2,4.5,1.7,6.5,10.9,10.1,4.0,2.6,6.5,0.197,1.0,1.4,2.4,1.7,C,24,NYK,59.0,26.97,0.0,0.0,0.0,0.0,1.0,6.5,5.4,0.19,0.2,1.95,0.15,0.98,0.05,2.25,0.14,0.46,-0.0,0.9231,0.1429,4.7368421052631575,0.9184,-0.4,0.0,1.0,1.0,1.3617,0.9831
Duncan Robinson,1,2.1,5.6,0.371,1.5,4.6,0.328,0.6,1.1,0.556,0.504,0.7,0.8,0.906,0.2,1.5,1.6,1.1,0.3,0.0,0.7,1.8,6.4,2023,7.8,0.534,0.81,0.135,1.3,10.7,5.9,9.7,1.0,0.0,10.0,17.9,-0.1,0.6,0.5,0.035,-3.5,-1.5,-5.0,-0.5,SF,28,MIA,42.0,16.45,0.01,0.06,0.55,0.38,0.0,-4.5,-5.2,0.48,0.02,1.17,0.1,0.26,0.17,2.52,0.1,0.12,0.9113,0.0,0.3846,2.291666666666667,0.1333,-2.0,0.807,0.193,0.1667,1.0179,0.0238
Austin Rivers,10,1.8,4.0,0.435,0.8,2.4,0.35,0.9,1.7,0.558,0.538,0.6,0.8,0.769,0.1,1.5,1.6,1.4,0.5,0.1,0.4,1.5,4.9,2023,7.4,0.564,0.589,0.187,0.6,8.4,4.6,9.3,1.3,0.3,9.2,10.5,0.5,0.8,1.3,0.061,-3.3,0.5,-2.8,-0.2,SG,30,MIN,52.0,19.54,0.35,0.63,0.02,0.0,0.0,-5.8,-7.6,0.19,0.12,0.94,0.02,0.38,0.31,3.54,0.1,0.25,0.7368,0.1064,0.2632,7.368421052631579,0.0667,-3.8,0.5854,0.4146,0.4,1.05,0.1923
Josh Richardson,10,3.7,8.5,0.431,1.6,4.5,0.365,2.0,4.0,0.506,0.528,1.1,1.2,0.852,0.6,2.1,2.7,2.7,1.1,0.3,1.3,1.8,10.1,2023,12.3,0.555,0.529,0.146,2.9,9.9,6.3,15.8,2.2,1.2,12.7,18.4,0.6,1.1,1.8,0.055,-1.0,-0.1,-1.2,0.3,SG,29,TOT,65.0,23.54,0.23,0.7,0.06,0.01,0.0,-5.1,1.2,0.74,0.22,0.95,0.14,0.42,0.18,6.32,0.14,0.14,0.8026,0.3158,0.3333,3.648648648648649,0.2857,-0.9,0.5294,0.4706,0.7778,1.0353,0.1538
Nick Richards,9,3.0,4.8,0.629,0.0,0.0,1.0,3.0,4.8,0.628,0.631,2.1,2.8,0.749,2.3,4.1,6.4,0.6,0.2,1.1,0.9,2.4,8.2,2023,18.3,0.676,0.003,0.585,12.6,24.0,18.2,4.5,0.4,5.1,13.0,15.6,2.7,1.5,4.2,0.165,-1.0,-0.2,-1.3,0.2,C,25,CHO,65.0,18.72,0.0,0.0,0.0,0.0,1.0,-3.8,2.9,0.15,0.18,1.12,0.51,1.52,0.08,1.37,0.52,0.58,-0.0,0.9821,0.3421,4.0,0.561,-0.8,0.0,1.0,0.5417,1.25,0.1385
Jared Rhoden,0,1.2,3.1,0.386,0.4,1.4,0.25,0.9,1.7,0.5,0.443,0.4,0.4,1.0,0.8,1.9,2.6,0.3,0.3,0.1,0.2,1.6,3.2,2023,6.5,0.482,0.455,0.136,6.0,15.0,10.4,2.8,1.0,0.4,6.0,10.7,0.0,0.1,0.1,0.027,-5.0,-1.1,-6.1,-0.2,SG,23,DET,14.0,14.14,0.0,0.06,0.62,0.32,0.0,1.3,10.2,0.07,0.0,0.79,0.14,0.14,0.0,0.64,0.0,0.36,0.8298,0.1266,0.0,4.285714285714286,0.4211,-3.9,0.4516,0.5484,0.25,0.9677,0.0
Naz Reid,11,4.6,8.5,0.537,1.1,3.2,0.346,3.5,5.3,0.653,0.602,1.3,1.9,0.677,1.1,3.8,4.9,1.1,0.6,0.8,1.4,2.6,11.5,2023,18.5,0.617,0.376,0.22,6.6,22.8,14.9,9.6,1.6,3.7,12.7,24.8,1.1,1.9,3.0,0.114,0.3,0.8,1.0,1.0,C,23,MIN,68.0,18.4,0.0,0.0,0.0,0.21,0.79,-4.6,-6.6,0.5,0.31,1.76,0.25,0.9,0.13,2.74,0.28,0.49,0.514,0.4545,0.3111,2.2,0.2895,-0.5,0.3765,0.6235,0.5385,1.2118,0.1618
Paul Reed,2,1.8,3.0,0.593,0.0,0.1,0.167,1.8,2.9,0.606,0.596,0.6,0.7,0.745,1.6,2.2,3.8,0.4,0.7,0.7,0.7,1.8,4.2,2023,19.2,0.62,0.029,0.244,17.8,23.1,20.5,5.3,3.0,6.3,16.3,16.4,1.2,1.6,2.8,0.18,-1.6,1.5,-0.1,0.4,C,23,PHI,69.0,10.94,0.0,0.0,0.0,0.01,0.99,0.8,-4.9,0.14,0.2,1.17,0.14,0.39,0.04,0.94,0.1,0.25,0.056,0.5983,0.2564,2.857142857142857,0.7273,-3.1,0.0333,0.9667,0.7778,1.2,0.029
Day'Ron Sharpe,3,1.9,3.6,0.544,0.1,0.2,0.545,1.8,3.3,0.544,0.561,0.7,1.1,0.636,2.1,2.1,4.2,0.8,0.3,0.7,0.9,1.9,4.7,2023,17.8,0.581,0.064,0.322,20.6,20.1,20.4,9.7,1.3,5.0,17.7,19.0,0.8,0.8,1.6,0.139,-1.8,-0.6,-2.3,0.0,C,21,BRK,48.0,11.5,0.0,0.0,0.0,0.0,1.0,-10.3,-13.5,0.27,0.23,0.98,0.33,0.52,0.0,1.77,0.12,0.35,-0.0,0.7143,0.2308,2.962962962962963,1.0,-1.2,0.0571,0.9429,0.5263,1.0833,0.0625
Shaedon Sharpe,15,3.8,8.1,0.472,1.3,3.5,0.36,2.6,4.6,0.559,0.551,0.9,1.3,0.714,0.8,2.2,3.0,1.2,0.5,0.3,1.0,1.7,9.9,2023,11.5,0.568,0.437,0.162,4.0,11.3,7.6,7.9,1.0,1.2,10.7,19.0,0.6,0.6,1.2,0.032,-1.3,-2.0,-3.3,-0.6,SG,19,POR,80.0,22.24,0.09,0.61,0.3,0.0,0.0,-7.7,-7.3,0.4,0.38,0.8,0.1,0.6,0.1,2.86,0.14,0.39,0.8794,0.375,0.2333,2.9999999999999996,0.3636,0.7,0.4321,0.5679,0.4706,1.1235,0.1875
Pascal Siakam,71,8.9,18.5,0.48,1.3,4.0,0.324,7.6,14.5,0.523,0.515,5.2,6.7,0.774,1.8,6.0,7.8,5.8,0.9,0.5,2.4,3.2,24.2,2023,20.3,0.565,0.219,0.361,5.2,19.6,11.9,24.9,1.2,1.3,10.0,27.2,5.2,2.6,7.8,0.141,3.3,-0.1,3.1,3.4,PF,28,TOR,71.0,37.35,0.0,0.0,0.04,0.61,0.35,2.2,3.1,1.03,0.63,1.45,0.44,3.23,0.11,14.45,0.73,0.49,0.7977,0.3448,0.226,5.631067961165048,0.3,3.4,0.2162,0.7838,0.4375,1.0324,1.0
JT Thor,8,1.4,3.4,0.399,0.6,1.8,0.317,0.8,1.7,0.487,0.481,0.5,0.7,0.702,0.5,1.7,2.2,0.5,0.3,0.3,0.6,1.0,3.8,2023,7.0,0.506,0.517,0.197,3.9,13.0,8.4,4.9,1.1,2.1,14.5,13.1,-0.6,0.8,0.2,0.009,-4.3,-0.4,-4.7,-0.7,PF,20,CHO,69.0,14.04,0.0,0.0,0.03,0.94,0.03,-6.6,-1.0,0.29,0.17,0.67,0.06,0.28,0.01,1.23,0.03,0.19,0.2686,0.4478,0.1071,1.7241379310344829,0.2941,-3.9,0.5143,0.4857,0.6,1.0,0.1159
Klay Thompson,69,7.9,18.1,0.436,4.4,10.6,0.412,3.6,7.6,0.47,0.556,1.7,1.9,0.879,0.6,3.6,4.1,2.4,0.7,0.4,1.8,1.9,21.9,2023,14.7,0.576,0.584,0.105,1.9,11.7,6.9,11.0,1.0,1.1,8.6,26.4,1.2,1.9,3.1,0.066,1.5,-1.7,-0.3,1.0,SF,32,GSW,69.0,33.03,0.0,0.26,0.71,0.03,0.0,3.1,3.1,0.83,0.35,1.06,0.17,0.77,0.04,5.52,0.16,0.48,0.6986,0.3774,0.2078,2.891566265060241,0.1667,3.2,0.5824,0.4176,0.5789,1.1271,1.0
Cam Thomas,4,3.5,8.0,0.441,0.9,2.3,0.383,2.6,5.7,0.464,0.497,2.6,3.1,0.868,0.1,1.5,1.7,1.4,0.4,0.1,1.1,1.0,10.6,2023,14.7,0.567,0.292,0.382,1.0,10.1,5.6,12.7,1.0,0.6,10.6,27.8,0.3,0.7,1.0,0.049,-0.7,-2.0,-2.7,-0.2,SG,21,BRK,57.0,16.63,0.09,0.56,0.32,0.03,0.0,-1.3,-3.3,0.39,0.32,0.56,0.07,1.33,0.18,3.28,0.32,0.25,1.0112,0.1786,0.2406,3.5897435897435894,0.0667,1.3,0.2875,0.7125,0.5,0.9875,0.0702
Terry Taylor,2,1.3,2.4,0.52,0.2,0.6,0.263,1.1,1.8,0.607,0.553,0.2,0.4,0.545,0.9,0.6,1.5,0.3,0.1,0.2,0.3,0.8,2.9,2023,11.0,0.557,0.253,0.147,11.4,8.4,9.9,5.1,0.5,2.0,10.1,14.2,0.2,0.1,0.3,0.054,-2.3,-1.8,-4.1,-0.1,PF,23,TOT,31.0,8.52,0.0,0.08,0.1,0.73,0.09,4.4,7.2,0.03,0.06,0.23,0.1,0.19,0.03,0.9,0.03,0.19,0.8788,0.8696,0.1579,10.0,1.5,-0.5,0.25,0.75,0.375,1.1667,0.0645
Jayson Tatum,74,9.8,21.1,0.466,3.2,9.3,0.35,6.6,11.8,0.558,0.543,7.2,8.4,0.854,1.1,7.7,8.8,4.6,1.1,0.7,2.9,2.2,30.1,2023,23.7,0.607,0.44,0.399,3.2,22.5,13.0,20.9,1.4,1.6,10.4,32.7,6.2,4.3,10.5,0.185,4.8,0.7,5.5,5.1,SF,24,BOS,74.0,36.92,0.0,0.13,0.53,0.34,0.0,8.3,5.5,1.07,1.05,0.62,0.43,3.45,0.04,11.81,0.68,0.78,0.9685,1.129,0.1971,4.299065420560747,0.1429,4.1,0.4408,0.5592,0.8182,1.0806,1.0
Jae'Sean Tate,7,3.5,7.4,0.48,0.4,1.5,0.283,3.1,5.9,0.53,0.509,1.6,2.2,0.725,1.3,2.5,3.8,2.7,0.7,0.2,1.5,3.4,9.1,2023,12.2,0.546,0.201,0.301,6.6,12.6,9.6,18.2,1.5,1.0,15.3,18.8,0.4,0.3,0.7,0.049,-2.8,-0.7,-3.5,-0.3,SF,27,HOU,31.0,21.84,0.0,0.38,0.55,0.07,0.0,-7.1,1.5,0.52,0.26,1.58,0.39,0.97,0.42,6.9,0.29,0.81,0.8826,0.1266,0.299,5.1923076923076925,0.52,-2.1,0.2027,0.7973,0.2647,1.0,0.2258
Edmond Sumner,12,2.3,5.1,0.461,0.6,1.6,0.356,1.8,3.4,0.511,0.519,1.9,2.0,0.917,0.2,1.2,1.5,1.3,0.6,0.2,0.9,1.6,7.1,2023,14.0,0.597,0.323,0.401,2.0,9.9,6.0,13.3,2.1,1.2,13.6,22.1,0.6,0.7,1.3,0.086,-2.4,-0.2,-2.6,-0.1,SG,27,BRK,53.0,13.89,0.42,0.48,0.1,0.01,0.0,2.9,2.0,0.47,0.25,0.72,0.06,1.06,0.19,2.92,0.26,0.47,0.993,0.2778,0.2453,2.765957446808511,0.1667,-2.2,0.32,0.68,0.5,1.0588,0.2264
Jalen Suggs,19,3.5,8.4,0.419,1.2,3.8,0.327,2.3,4.6,0.496,0.493,1.6,2.2,0.723,1.0,2.0,3.0,2.9,1.3,0.5,1.8,2.3,9.9,2023,12.5,0.528,0.455,0.268,5.0,9.6,7.3,18.0,2.6,2.1,15.9,20.3,-0.2,1.5,1.4,0.053,-1.8,0.8,-1.0,0.3,SG,21,ORL,53.0,23.51,0.32,0.59,0.09,0.0,0.0,-2.4,0.6,1.04,0.4,1.02,0.21,0.92,0.51,6.91,0.28,0.55,0.8926,0.4902,0.3043,2.7884615384615383,0.5,-2.6,0.4524,0.5476,0.7826,0.9762,0.3585
Max Strus,33,4.1,9.9,0.41,2.5,7.0,0.35,1.6,2.8,0.559,0.535,1.0,1.1,0.876,0.6,2.6,3.2,2.1,0.5,0.2,0.9,2.1,11.5,2023,10.8,0.557,0.713,0.113,2.4,11.2,6.7,11.2,0.9,0.5,7.8,17.6,1.5,1.9,3.4,0.071,-0.8,-0.9,-1.7,0.2,SF,26,MIA,80.0,28.4,0.0,0.16,0.57,0.27,0.0,-4.1,-9.1,0.5,0.16,1.3,0.11,0.42,0.22,4.96,0.1,0.29,0.9671,0.1538,0.2381,4.2,0.2308,0.1,0.7143,0.2857,0.3333,1.0808,0.4125
Isaiah Stewart,47,3.9,8.8,0.442,1.3,4.1,0.327,2.6,4.7,0.542,0.518,2.2,3.0,0.738,2.3,5.8,8.1,1.4,0.4,0.7,1.4,2.7,11.3,2023,13.1,0.56,0.465,0.338,8.7,23.3,15.8,7.3,0.7,2.1,11.8,17.3,1.1,0.9,2.0,0.068,-1.0,-1.1,-2.1,0.0,C,21,DET,50.0,28.28,0.0,0.0,0.0,0.46,0.55,-8.4,0.2,0.34,0.32,1.4,0.36,1.28,0.1,3.4,0.22,0.4,0.686,0.5,0.1719,4.117647058823529,0.3966,0.1,0.4659,0.5341,0.4074,1.0341,0.94
Lamar Stevens,25,2.1,4.6,0.448,0.5,1.5,0.316,1.6,3.1,0.513,0.5,0.6,0.9,0.702,0.8,2.6,3.3,0.5,0.4,0.3,0.4,1.3,5.3,2023,9.5,0.524,0.33,0.198,5.0,16.7,10.9,4.0,1.2,1.6,7.9,13.6,0.3,1.6,1.9,0.08,-3.0,0.2,-2.8,-0.2,SF,25,CLE,62.0,18.06,0.0,0.11,0.58,0.32,0.0,1.8,-5.4,0.11,0.19,0.74,0.03,0.44,0.1,1.32,0.08,0.48,0.9234,0.4054,0.1818,4.545454545454546,0.3077,-3.2,0.3261,0.6739,0.5385,1.0217,0.4032
Jeremy Sochan,53,4.5,9.9,0.453,0.6,2.4,0.246,3.9,7.5,0.519,0.483,1.4,2.1,0.698,1.7,3.6,5.3,2.5,0.8,0.4,1.7,2.5,11.0,2023,11.4,0.509,0.243,0.21,6.9,15.6,11.0,13.6,1.4,1.3,13.9,19.8,-0.5,0.7,0.2,0.005,-2.8,-1.2,-4.0,-0.7,PF,19,SAS,56.0,26.04,0.0,0.0,0.02,0.95,0.03,-7.6,3.8,0.84,0.48,1.04,0.18,1.11,0.12,6.07,0.32,0.86,0.2322,0.3846,0.2883,2.9761904761904763,0.4722,-1.6,0.2424,0.7576,0.48,0.9697,0.9464
Jalen Smith,31,3.6,7.5,0.476,0.8,2.8,0.283,2.8,4.7,0.593,0.53,1.5,2.0,0.759,1.9,3.9,5.8,1.0,0.3,0.9,1.1,2.3,9.4,2023,15.9,0.565,0.376,0.27,11.2,22.9,17.1,7.6,0.8,4.0,11.2,21.0,1.1,1.1,2.3,0.085,-0.9,-1.1,-2.1,0.0,C,22,IND,68.0,18.81,0.0,0.0,0.0,0.29,0.71,-4.5,-1.5,0.28,0.32,1.43,0.28,1.0,0.18,2.34,0.28,0.57,0.6022,0.6294,0.28,3.571428571428571,0.4872,0.2,0.3733,0.6267,0.5217,1.0667,0.4559
Jabari Smith Jr.,79,4.6,11.3,0.408,1.5,4.9,0.307,3.1,6.3,0.487,0.475,2.1,2.6,0.786,1.5,5.7,7.2,1.3,0.5,0.9,1.3,2.9,12.8,2023,11.2,0.514,0.438,0.231,5.4,20.3,12.7,5.9,0.9,3.0,9.6,18.4,0.5,1.4,1.9,0.037,-2.3,-1.3,-3.7,-1.1,PF,19,HOU,79.0,31.03,0.0,0.0,0.0,0.88,0.12,-11.5,-8.5,0.52,0.46,1.73,0.16,1.08,0.15,2.85,0.19,0.44,0.3669,0.5202,0.1759,2.5,0.2632,-1.0,0.4375,0.5625,0.4828,0.9469,1.0
Ish Smith,0,1.2,3.0,0.397,0.0,0.3,0.167,1.2,2.8,0.42,0.405,0.0,0.1,0.5,0.1,1.1,1.3,2.3,0.2,0.2,1.0,0.8,2.5,2023,6.5,0.407,0.092,0.031,1.5,13.8,7.8,32.5,1.0,1.6,24.9,19.3,-0.8,0.4,-0.5,-0.056,-5.5,-1.1,-6.6,-0.5,PG,34,DEN,43.0,9.26,1.0,0.0,0.0,0.0,0.0,-4.1,-8.3,0.7,0.26,0.44,0.02,0.05,0.09,5.6,0.0,0.14,-0.0,0.4545,0.0,3.2857142857142856,0.0909,-4.4,0.0968,0.9032,0.5,0.8,0.0
Dru Smith,1,1.2,3.0,0.4,0.3,1.3,0.263,0.9,1.7,0.5,0.456,0.2,0.2,1.0,0.1,1.5,1.6,1.5,0.7,0.3,0.2,1.5,2.9,2023,11.4,0.475,0.422,0.067,1.4,15.9,8.7,19.3,3.1,2.5,6.1,13.8,0.1,0.3,0.3,0.099,-3.8,2.9,-0.9,0.0,SG,25,TOT,15.0,10.53,0.58,0.41,0.01,0.0,0.0,-8.4,-9.2,0.07,0.07,0.93,0.0,0.13,0.07,3.4,0.07,0.2,0.7275,0.3226,0.5385,21.428571428571427,0.0667,-6.7,0.4333,0.5667,0.6667,0.9,0.0667
Dennis Smith Jr.,15,3.4,8.4,0.412,0.4,2.1,0.216,3.0,6.3,0.475,0.438,1.4,2.0,0.736,0.5,2.6,3.1,4.8,1.4,0.5,1.5,2.3,8.8,2023,11.6,0.475,0.246,0.235,2.0,11.0,6.4,26.1,2.6,1.6,14.1,17.6,-0.4,1.5,1.1,0.039,-3.5,1.2,-2.2,-0.1,PG,25,CHO,54.0,25.74,0.98,0.02,0.0,0.0,0.0,-1.6,6.4,0.96,0.3,1.17,0.09,0.85,0.11,11.37,0.09,0.69,0.098,0.4274,0.1059,5.0,0.1923,-4.7,0.25,0.75,0.8261,0.8571,0.2778
Marcus Smart,61,4.1,9.9,0.415,1.9,5.6,0.336,2.2,4.3,0.519,0.511,1.4,1.9,0.746,0.8,2.4,3.1,6.3,1.5,0.4,2.3,2.8,11.5,2023,12.1,0.538,0.568,0.196,2.6,8.0,5.3,26.4,2.3,1.0,17.9,17.8,1.0,2.7,3.7,0.092,-1.8,0.8,-1.0,0.5,PG,28,BOS,61.0,32.08,0.98,0.02,0.0,0.0,0.0,5.9,-1.4,1.43,0.36,1.3,0.31,0.79,0.85,14.98,0.18,0.3,0.098,0.3077,0.2278,4.405594405594406,0.3333,-2.6,0.5657,0.4343,0.6786,1.0202,1.0
Jericho Sims,16,1.6,2.1,0.776,0.0,0.0,0.0,1.6,2.0,0.783,0.776,0.2,0.3,0.75,1.9,2.8,4.7,0.5,0.3,0.5,0.5,1.8,3.4,2023,13.8,0.78,0.009,0.15,13.3,19.4,16.4,4.0,0.9,3.2,19.1,7.4,1.6,0.9,2.6,0.153,-1.0,0.5,-0.5,0.3,C,24,NYK,52.0,15.62,0.0,0.0,0.0,0.17,0.83,-6.3,-11.8,0.12,0.1,1.21,0.21,0.15,0.02,1.15,0.08,0.12,0.4559,0.4132,0.5333,4.166666666666667,0.6786,-1.5,0.0,1.0,0.4444,1.5238,0.3077
Anfernee Simons,62,7.5,16.9,0.447,3.4,9.1,0.377,4.1,7.8,0.528,0.548,2.6,2.9,0.894,0.3,2.3,2.6,4.1,0.7,0.2,2.1,2.3,21.1,2023,14.8,0.581,0.538,0.171,0.9,7.6,4.3,18.6,0.9,0.6,10.2,25.1,2.1,0.3,2.5,0.054,1.3,-2.5,-1.1,0.5,SG,23,POR,62.0,35.02,0.42,0.58,0.0,0.0,0.0,-1.2,5.4,1.05,0.55,1.18,0.24,1.11,0.18,9.6,0.29,0.68,0.6803,0.1695,0.2613,3.904761904761904,0.1304,3.8,0.5385,0.4615,0.3913,1.0888,1.0
Ben Simmons,33,3.2,5.6,0.566,0.0,0.0,0.0,3.2,5.5,0.571,0.566,0.6,1.4,0.439,1.0,5.3,6.3,6.1,1.3,0.6,2.3,3.3,6.9,2023,13.4,0.559,0.009,0.243,4.2,22.2,13.4,31.3,2.4,1.9,27.2,14.3,0.5,1.7,2.2,0.097,-2.2,2.6,0.4,0.7,PG,26,BRK,42.0,26.31,0.25,0.71,0.04,0.0,0.0,2.6,1.8,1.14,0.38,1.31,0.57,0.52,0.19,15.0,0.19,0.24,0.7185,0.458,0.3654,5.350877192982456,0.1887,-4.8,0.0,1.0,0.5758,1.1429,0.7857
Christian Koloko,19,1.2,2.6,0.48,0.0,0.2,0.083,1.2,2.4,0.514,0.483,0.6,1.0,0.627,1.4,1.5,2.9,0.5,0.4,1.0,0.3,2.2,3.1,2023,11.4,0.517,0.08,0.393,11.1,13.3,12.1,5.0,1.3,6.9,10.2,10.4,0.7,1.0,1.7,0.104,-4.3,0.8,-3.5,-0.3,C,22,TOR,58.0,13.83,0.0,0.0,0.0,0.0,1.0,8.5,9.2,0.09,0.07,1.43,0.17,0.43,0.03,1.24,0.05,0.34,-0.0,0.6993,0.1163,5.555555555555555,0.9333,-5.1,0.0769,0.9231,0.6364,0.9231,0.3276
Nathan Knight,0,1.2,2.1,0.568,0.2,0.6,0.364,1.0,1.6,0.644,0.617,1.0,1.5,0.684,0.6,0.9,1.5,0.3,0.3,0.2,0.6,1.1,3.7,2023,14.5,0.655,0.272,0.704,8.6,12.8,10.8,6.1,1.6,1.8,16.5,18.7,0.4,0.3,0.7,0.116,-2.4,-0.8,-3.2,-0.1,C,25,MIN,38.0,7.66,0.0,0.0,0.0,0.33,0.67,-2.8,-2.8,0.11,0.24,0.63,0.13,0.79,0.0,0.89,0.13,0.18,0.6342,0.3175,0.1646,2.727272727272727,0.6667,-1.6,0.2727,0.7273,0.4545,1.2381,0.0
Mike Conley,66,3.9,9.1,0.428,2.0,5.2,0.385,1.9,3.9,0.486,0.539,2.1,2.5,0.834,0.5,2.2,2.7,6.7,1.1,0.2,1.5,2.1,11.9,2023,14.7,0.583,0.575,0.277,1.8,7.9,4.9,29.4,1.7,0.6,13.1,16.3,4.1,1.4,5.5,0.13,1.0,-0.1,0.9,1.5,PG,35,TOT,67.0,30.28,0.99,0.01,0.0,0.0,0.0,0.8,2.1,1.13,0.28,1.12,0.04,0.91,0.64,16.27,0.22,0.21,0.056,0.1786,0.2418,5.92920353982301,0.2273,1.1,0.5714,0.4286,0.619,1.0769,0.9851
Zach Collins,26,4.5,8.7,0.518,0.9,2.3,0.374,3.6,6.4,0.571,0.568,1.7,2.3,0.761,1.8,4.5,6.4,2.9,0.6,0.8,2.0,3.2,11.6,2023,16.4,0.599,0.268,0.259,8.5,22.5,15.2,18.0,1.2,2.8,17.4,21.2,1.2,1.0,2.2,0.074,-0.5,0.3,-0.2,0.6,C,25,SAS,63.0,22.87,0.0,0.0,0.0,0.02,0.99,-8.1,3.1,0.86,0.37,1.87,0.63,0.94,0.21,6.52,0.25,0.56,0.0882,0.4278,0.266,3.3720930232558137,0.4,-0.8,0.2644,0.7356,0.4375,1.1379,0.4127
John Collins,71,5.1,10.0,0.508,1.0,3.4,0.292,4.1,6.6,0.619,0.557,2.0,2.5,0.803,1.1,5.4,6.5,1.2,0.6,1.0,1.1,3.1,13.1,2023,13.6,0.593,0.339,0.252,3.9,20.0,11.9,5.3,0.9,2.9,9.1,17.1,2.1,2.1,4.2,0.095,-1.4,0.2,-1.3,0.4,PF,25,ATL,71.0,30.0,0.0,0.0,0.0,0.92,0.08,-0.3,-1.6,0.34,0.39,2.11,0.25,1.28,0.28,3.01,0.3,0.65,0.2788,0.4739,0.2344,3.529411764705882,0.2037,-1.6,0.34,0.66,0.5161,1.12,1.0
Amir Coffey,9,1.1,2.9,0.386,0.2,0.8,0.275,0.9,2.1,0.429,0.424,1.0,1.3,0.778,0.3,0.7,1.1,1.1,0.1,0.1,0.4,1.0,3.4,2023,7.0,0.498,0.276,0.434,3.1,6.4,4.7,11.2,0.5,0.7,10.8,13.5,0.1,0.3,0.4,0.033,-4.3,-0.7,-5.0,-0.5,SF,25,LAC,50.0,12.5,0.01,0.07,0.74,0.18,0.01,-8.8,-11.3,0.22,0.14,0.64,0.04,0.58,0.14,2.54,0.1,0.32,0.8097,0.1562,0.1724,5.0,0.4286,-3.6,0.2759,0.7241,0.2,0.8276,0.18
Nic Claxton,76,5.4,7.7,0.705,0.0,0.0,0.0,5.4,7.7,0.708,0.705,1.8,3.2,0.541,2.4,6.8,9.2,1.9,0.9,2.5,1.3,2.8,12.6,2023,20.8,0.691,0.003,0.419,9.3,25.1,17.4,9.3,1.4,7.1,12.1,15.4,5.2,4.0,9.2,0.195,0.9,2.2,3.1,2.9,C,23,BRK,76.0,29.88,0.0,0.0,0.0,0.0,1.0,5.2,9.1,0.28,0.28,1.38,0.41,1.57,0.18,4.61,0.46,0.38,-0.0,1.8116,0.293,6.785714285714285,0.3529,-1.3,0.0,1.0,1.2143,1.4026,1.0
